Date,Open,High,Low,Close,Adj Close,Volume
2012-04-02,282.500000,282.500000,275.500000,276.500000,203.254959,6181000
2012-04-03,278.000000,281.000000,271.000000,277.000000,203.622513,9414000
2012-04-05,271.000000,276.000000,269.000000,274.500000,201.784760,5914000
2012-04-06,277.000000,279.000000,276.000000,279.000000,205.092712,5692000
2012-04-09,273.500000,277.500000,272.500000,273.000000,200.682114,3546000
2012-04-10,276.000000,278.500000,273.000000,275.500000,202.519836,3985000
2012-04-11,272.500000,277.000000,272.500000,277.000000,203.622513,2783000
2012-04-12,277.000000,280.500000,274.000000,278.000000,204.357605,6874000
2012-04-13,280.000000,282.000000,278.000000,279.500000,205.460236,7282000
2012-04-16,278.000000,287.500000,277.000000,282.000000,207.298004,8797000
2012-04-17,285.000000,286.000000,274.000000,274.000000,201.417191,9857000
2012-04-18,280.000000,281.000000,276.000000,277.500000,203.990082,6917000
2012-04-19,278.000000,278.000000,273.500000,276.500000,203.254959,5519000
2012-04-20,276.500000,276.500000,260.000000,260.000000,191.125824,18277000
2012-04-23,260.000000,263.500000,256.000000,260.500000,191.493362,8278000
2012-04-24,260.000000,262.000000,257.000000,258.000000,189.655624,7208000
2012-04-25,260.000000,263.500000,259.000000,263.000000,193.331146,7584000
2012-04-26,265.000000,265.000000,257.000000,257.000000,188.920532,7557000
2012-04-27,258.000000,260.500000,239.500000,240.500000,176.791397,18681000
2012-04-30,235.000000,253.000000,235.000000,253.000000,185.980118,11718000
2012-05-02,255.500000,269.000000,249.000000,267.000000,196.271500,20470000
2012-05-03,265.000000,267.000000,262.000000,265.500000,195.168869,9581000
2012-05-04,264.500000,271.500000,263.500000,271.000000,199.211899,10502000
2012-05-07,267.000000,273.500000,266.000000,273.500000,201.049667,8885000
2012-05-08,276.000000,276.000000,265.000000,265.000000,194.801315,8703000
2012-05-09,262.000000,269.000000,260.500000,265.000000,194.801315,5789000
2012-05-10,265.000000,268.000000,262.000000,264.000000,194.066238,4252000
2012-05-11,265.500000,267.000000,263.000000,263.000000,193.331146,5169000
2012-05-14,263.500000,265.000000,261.500000,264.000000,194.066238,3544000
2012-05-15,260.500000,269.000000,260.500000,269.000000,197.741714,6998000
2012-05-16,269.000000,269.000000,262.000000,262.000000,192.596008,5931000
2012-05-17,267.000000,276.000000,264.500000,272.500000,200.314529,9865000
2012-05-18,268.000000,269.000000,261.000000,262.000000,192.596008,7114000
2012-05-21,264.000000,268.000000,262.000000,262.000000,192.596008,3851000
2012-05-22,266.000000,266.500000,262.000000,262.500000,192.963577,5561000
2012-05-23,260.000000,260.000000,252.000000,253.000000,185.980118,7652000
2012-05-24,255.000000,258.000000,254.500000,256.500000,188.552963,4533000
2012-05-25,256.500000,259.000000,254.500000,254.500000,187.082779,4538000
2012-05-28,255.500000,259.000000,249.000000,259.000000,190.390732,6343000
2012-05-29,262.000000,273.000000,261.000000,272.500000,200.314529,12274000
2012-05-30,272.000000,272.000000,267.000000,267.000000,196.271500,8598000
2012-05-31,262.000000,271.000000,261.000000,264.000000,194.066238,11705000
2012-06-01,263.000000,267.500000,256.000000,257.500000,189.288071,7941000
2012-06-04,245.500000,249.000000,241.000000,245.000000,180.099319,10192000
2012-06-05,253.500000,254.500000,251.000000,254.000000,186.715225,7086000
2012-06-06,255.000000,259.000000,252.500000,257.500000,189.288071,5552000
2012-06-07,264.000000,265.000000,260.500000,260.500000,191.493362,7412000
2012-06-08,261.000000,262.000000,253.000000,254.000000,186.715225,7077000
2012-06-11,260.000000,262.000000,256.000000,258.000000,189.655624,3711000
2012-06-12,252.000000,255.500000,252.000000,255.000000,187.450287,3132000
2012-06-13,259.000000,259.500000,256.000000,258.000000,189.655624,3492000
2012-06-14,260.000000,265.000000,257.500000,261.000000,191.860916,7635000
2012-06-15,263.000000,269.000000,262.000000,265.000000,194.801315,9881000
2012-06-18,272.000000,278.500000,271.000000,276.500000,203.254959,12323000
2012-06-19,276.500000,277.500000,271.500000,274.500000,201.784760,6582000
2012-06-20,277.500000,278.000000,274.500000,276.000000,202.887405,7187000
2012-06-21,275.000000,276.000000,270.500000,271.000000,199.211899,4944000
2012-06-22,269.000000,274.000000,267.000000,274.000000,201.417191,6090000
2012-06-25,278.000000,288.000000,278.000000,280.500000,206.195358,19018000
2012-06-26,280.500000,282.500000,273.000000,274.500000,201.784760,14172000
2012-06-27,276.000000,276.000000,271.000000,272.000000,199.947021,8048000
2012-06-28,277.000000,277.000000,270.000000,272.000000,199.947021,8759000
2012-06-29,273.000000,273.500000,270.500000,273.000000,200.682114,6506000
2012-07-02,274.000000,275.000000,269.000000,269.000000,197.741714,6282000
2012-07-03,271.000000,273.500000,270.500000,273.500000,201.049667,5525000
2012-07-04,274.000000,276.000000,272.500000,274.500000,201.784760,8376000
2012-07-05,274.500000,276.000000,273.500000,274.000000,201.417191,4092000
2012-07-06,275.000000,277.500000,272.000000,273.000000,200.682114,5573000
2012-07-09,273.000000,276.000000,273.000000,275.000000,202.152328,3554000
2012-07-10,276.000000,276.000000,264.000000,265.000000,194.801315,7602000
2012-07-11,261.000000,265.500000,261.000000,264.500000,194.433777,3032000
2012-07-12,265.000000,265.000000,254.500000,256.000000,188.185425,6632000
2012-07-13,256.000000,256.000000,248.000000,248.000000,182.304642,10841000
2012-07-16,245.000000,245.500000,242.000000,243.500000,185.737000,9097000
2012-07-17,245.000000,250.500000,244.000000,250.500000,191.076462,7708000
2012-07-18,251.500000,251.500000,245.000000,246.000000,187.643936,6525000
2012-07-19,250.000000,250.000000,247.500000,248.000000,189.169495,4336000
2012-07-20,249.500000,250.500000,248.500000,250.000000,190.695053,3603000
2012-07-23,246.000000,246.000000,243.000000,243.500000,185.737000,4767000
2012-07-24,243.000000,244.500000,240.000000,243.500000,185.737000,6101000
2012-07-25,240.000000,243.000000,240.000000,241.000000,183.830032,6880000
2012-07-26,243.000000,244.000000,235.500000,236.500000,180.397507,7374000
2012-07-27,241.000000,242.000000,238.500000,240.000000,183.067261,9297000
2012-07-30,244.000000,248.000000,244.000000,247.000000,188.406723,11363000
2012-07-31,247.000000,255.000000,243.500000,255.000000,194.508942,21326000
2012-08-01,269.000000,272.500000,266.000000,272.500000,207.857590,26785000
2012-08-02,272.500000,272.500000,272.500000,272.500000,207.857590,0
2012-08-03,279.000000,280.500000,275.000000,279.000000,212.815689,22962000
2012-08-06,283.000000,283.500000,275.000000,275.000000,209.764572,11295000
2012-08-07,278.000000,281.500000,276.000000,281.000000,214.341248,12396000
2012-08-08,284.000000,288.500000,282.000000,282.000000,215.104034,17574000
2012-08-09,284.000000,284.500000,279.000000,282.000000,215.104034,13200000
2012-08-10,284.000000,289.000000,282.500000,284.000000,216.629608,13813000
2012-08-13,288.000000,296.000000,285.500000,293.500000,223.875992,19765000
2012-08-14,296.000000,296.000000,289.000000,291.000000,221.969070,11781000
2012-08-15,290.000000,292.000000,284.000000,284.500000,217.010986,14278000
2012-08-16,286.000000,292.500000,284.000000,292.000000,222.731812,11713000
2012-08-17,291.000000,297.500000,290.500000,294.500000,224.638779,11639000
2012-08-20,296.000000,299.500000,295.000000,298.000000,227.308517,10003000
2012-08-21,303.000000,306.000000,298.500000,300.000000,228.834045,16527000
2012-08-22,304.000000,304.500000,298.500000,302.500000,230.740997,10160000
2012-08-23,304.000000,312.000000,300.500000,312.000000,237.987457,21885000
2012-08-24,310.000000,320.000000,309.000000,318.000000,242.564117,24626000
2012-08-27,318.000000,319.000000,313.000000,319.000000,243.326904,10248000
2012-08-28,318.500000,318.500000,313.000000,315.000000,240.275787,10274000
2012-08-29,317.000000,321.000000,311.500000,320.000000,244.089676,14630000
2012-08-30,320.000000,322.000000,316.500000,316.500000,241.419968,10775000
2012-08-31,318.000000,320.000000,315.500000,320.000000,244.089676,7547000
2012-09-03,320.000000,322.000000,318.000000,320.000000,244.089676,6244000
2012-09-04,320.000000,327.000000,320.000000,325.000000,247.903580,9412000
2012-09-05,323.500000,326.000000,320.500000,321.000000,244.852432,8343000
2012-09-06,321.000000,323.000000,314.000000,314.000000,239.512955,10559000
2012-09-07,320.000000,323.500000,315.000000,322.000000,245.615250,16504000
2012-09-10,324.000000,337.000000,323.500000,337.000000,257.056946,20005000
2012-09-11,338.000000,340.000000,335.000000,339.000000,258.582458,10049000
2012-09-12,340.000000,340.500000,333.500000,336.500000,256.675568,10102000
2012-09-13,334.000000,338.000000,333.000000,334.500000,255.149979,7488000
2012-09-14,340.000000,344.500000,337.000000,339.000000,258.582458,11760000
2012-09-17,339.000000,339.000000,328.500000,331.500000,252.861633,11657000
2012-09-18,330.000000,337.000000,328.000000,331.000000,252.480240,10608000
2012-09-19,329.000000,329.500000,323.500000,326.500000,249.047745,13736000
2012-09-20,326.000000,329.000000,325.000000,325.000000,247.903580,11042000
2012-09-21,325.000000,325.000000,317.000000,321.500000,245.233856,13073000
2012-09-24,321.500000,331.500000,321.000000,330.000000,251.717468,12987000
2012-09-25,334.500000,335.000000,326.000000,326.000000,248.666336,7844000
2012-09-26,328.500000,330.000000,322.000000,322.000000,245.615250,9349000
2012-09-27,323.000000,325.000000,321.000000,325.000000,247.903580,6734000
2012-09-28,322.000000,322.000000,303.000000,309.500000,236.080505,30406000
2012-10-01,307.500000,312.500000,305.500000,312.500000,238.368790,11248000
2012-10-02,313.000000,322.000000,311.500000,322.000000,245.615250,11063000
2012-10-03,321.000000,323.000000,317.500000,321.500000,245.233856,6193000
2012-10-04,320.000000,321.500000,313.000000,318.500000,242.945480,7258000
2012-10-05,326.000000,330.500000,324.500000,325.000000,247.903580,15599000
2012-10-08,330.000000,330.000000,326.000000,327.000000,249.429153,9280000
2012-10-09,328.000000,330.000000,318.000000,324.000000,247.140762,10484000
2012-10-11,320.000000,328.000000,320.000000,325.500000,248.284943,17480000
2012-10-12,325.000000,325.000000,318.000000,320.000000,244.089676,9180000
2012-10-15,318.000000,319.500000,314.500000,315.000000,240.275787,5977000
2012-10-16,318.000000,321.000000,317.000000,317.500000,242.182724,9903000
2012-10-17,320.000000,321.000000,317.000000,317.000000,241.801331,6422000
2012-10-18,321.000000,321.500000,318.500000,320.000000,244.089676,5403000
2012-10-19,320.000000,323.500000,318.000000,323.500000,246.759399,4476000
2012-10-22,320.000000,326.000000,318.500000,326.000000,248.666336,5534000
2012-10-23,327.000000,327.500000,322.500000,322.500000,245.996582,3767000
2012-10-24,320.500000,327.500000,320.000000,326.500000,249.047745,5700000
2012-10-25,326.500000,326.500000,320.000000,321.000000,244.852432,6031000
2012-10-26,325.000000,325.000000,318.500000,318.500000,242.945480,7021000
2012-10-29,321.000000,331.500000,320.500000,329.500000,251.336105,16712000
2012-10-30,330.000000,330.500000,324.000000,325.000000,247.903580,13314000
2012-10-31,325.000000,325.000000,320.000000,324.500000,247.522217,8665000
2012-11-01,323.500000,327.500000,320.000000,326.500000,249.047745,6188000
2012-11-02,328.000000,328.500000,321.500000,325.000000,247.903580,5797000
2012-11-05,324.000000,325.000000,316.500000,318.000000,242.564117,6819000
2012-11-06,320.000000,320.000000,306.000000,310.000000,236.461868,13839000
2012-11-07,310.000000,315.500000,305.000000,315.000000,240.275787,10004000
2012-11-08,313.000000,319.000000,311.000000,317.000000,241.801331,10393000
2012-11-09,317.000000,326.000000,316.000000,325.000000,247.903580,10157000
2012-11-12,328.000000,328.000000,321.000000,322.000000,245.615250,4651000
2012-11-13,324.000000,327.500000,320.000000,320.000000,244.089676,7471000
2012-11-14,320.500000,320.500000,311.000000,318.000000,242.564117,8827000
2012-11-15,317.000000,319.500000,313.500000,318.000000,242.564117,6274000
2012-11-16,316.500000,320.500000,315.000000,315.000000,240.275787,5718000
2012-11-19,315.000000,318.500000,311.000000,312.000000,237.987457,4647000
2012-11-20,314.000000,315.000000,306.500000,308.000000,234.936325,6555000
2012-11-21,305.000000,311.000000,303.000000,310.500000,236.843292,5960000
2012-11-22,314.000000,315.000000,311.000000,313.000000,238.750244,3517000
2012-11-23,316.000000,321.000000,315.000000,320.000000,244.089676,6770000
2012-11-26,322.000000,326.000000,322.000000,325.000000,247.903580,7733000
2012-11-27,326.500000,327.500000,323.500000,324.500000,247.522217,4816000
2012-11-28,322.000000,324.500000,320.500000,324.000000,247.140762,3788000
2012-11-29,327.000000,329.500000,325.000000,327.500000,249.810516,8199000
2012-11-30,330.000000,334.500000,328.500000,330.500000,252.098877,13965000
2012-12-03,334.000000,338.000000,333.000000,335.000000,255.531372,10802000
2012-12-04,335.000000,335.000000,329.000000,332.000000,253.243057,8497000
2012-12-05,329.000000,331.000000,326.500000,330.000000,251.717468,7404000
2012-12-06,332.000000,332.500000,322.500000,323.500000,246.759399,12452000
2012-12-07,323.000000,326.000000,319.000000,323.500000,246.759399,11081000
2012-12-10,323.000000,323.000000,316.500000,318.000000,242.564117,9052000
2012-12-11,318.500000,322.500000,318.500000,322.000000,245.615250,7240000
2012-12-12,326.000000,341.000000,325.500000,340.500000,259.726654,21100000
2012-12-13,342.500000,351.000000,338.500000,339.500000,258.963898,23230000
2012-12-14,338.000000,342.500000,335.500000,339.500000,258.963898,10956000
2012-12-17,343.000000,343.000000,336.000000,338.000000,257.819733,8716000
2012-12-18,340.000000,340.500000,332.000000,335.500000,255.912796,7202000
2012-12-19,333.000000,333.500000,326.000000,327.000000,249.429153,13502000
2012-12-20,324.500000,329.500000,322.500000,323.000000,246.378036,9180000
2012-12-21,324.000000,326.500000,320.000000,321.000000,244.852432,6691000
2012-12-24,316.500000,320.500000,315.000000,317.500000,242.182724,4295000
2012-12-25,320.000000,323.000000,318.500000,322.000000,245.615250,4040000
2012-12-26,324.000000,324.500000,321.500000,321.500000,245.233856,4038000
2012-12-27,322.000000,325.500000,321.000000,324.000000,247.140762,5380000
2012-12-28,324.500000,325.500000,319.000000,323.500000,246.759399,8646000
2013-01-02,324.500000,325.000000,322.000000,325.000000,247.903580,7899000
2013-01-03,327.000000,329.000000,325.500000,326.000000,248.666336,10614000
2013-01-04,308.000000,314.000000,304.500000,305.500000,233.029343,24953000
2013-01-07,301.500000,302.500000,295.000000,301.500000,229.978241,15684000
2013-01-08,300.000000,303.000000,299.000000,302.500000,230.740997,10876000
2013-01-09,303.500000,312.000000,302.500000,312.000000,237.987457,11564000
2013-01-10,317.000000,317.000000,310.000000,314.000000,239.512955,12989000
2013-01-11,315.500000,315.500000,310.000000,312.500000,238.368790,4408000
2013-01-14,312.000000,312.000000,306.500000,312.000000,237.987457,4922000
2013-01-15,314.000000,314.000000,311.000000,311.500000,237.606033,4592000
2013-01-16,314.000000,314.000000,301.000000,309.500000,236.080505,10406000
2013-01-17,306.000000,310.500000,306.000000,307.000000,234.173508,6855000
2013-01-18,308.500000,310.000000,304.000000,309.000000,235.699097,5456000
2013-01-21,312.000000,318.500000,310.000000,316.500000,241.419968,7654000
2013-01-22,319.000000,320.000000,315.500000,318.500000,242.945480,6246000
2013-01-23,318.500000,318.500000,316.000000,317.500000,242.182724,6051000
2013-01-24,316.000000,319.500000,313.500000,319.000000,243.326904,5227000
2013-01-25,320.000000,324.000000,317.500000,322.000000,245.615250,6957000
2013-01-28,325.000000,326.000000,322.500000,325.000000,247.903580,6456000
2013-01-29,328.000000,328.000000,323.500000,325.000000,247.903580,5494000
2013-01-30,326.000000,327.000000,323.500000,325.000000,247.903580,7943000
2013-01-31,325.000000,325.000000,318.000000,323.000000,246.378036,9457000
2013-02-01,322.500000,325.000000,321.500000,324.500000,247.522217,6203000
2013-02-04,324.500000,326.000000,320.500000,325.000000,247.903580,7545000
2013-02-05,324.500000,326.500000,323.000000,326.000000,248.666336,9665000
2013-02-06,327.000000,327.500000,324.000000,325.000000,247.903580,6058000
2013-02-18,328.000000,329.000000,324.000000,325.000000,247.903580,5878000
2013-02-19,325.000000,326.000000,322.000000,324.000000,247.140762,4416000
2013-02-20,327.000000,328.000000,325.000000,326.000000,248.666336,5678000
2013-02-21,326.000000,327.000000,325.000000,326.000000,248.666336,4398000
2013-02-22,326.000000,327.000000,324.500000,327.000000,249.429153,3928000
2013-02-25,328.000000,339.500000,325.500000,336.500000,256.675568,12155000
2013-02-26,335.500000,336.500000,330.000000,330.000000,251.717468,6866000
2013-02-27,332.000000,335.500000,331.500000,333.500000,254.387177,6696000
2013-03-01,338.000000,340.000000,336.500000,338.500000,258.201111,8501000
2013-03-04,340.500000,342.500000,339.000000,341.500000,260.489471,11957000
2013-03-05,344.000000,352.000000,342.000000,347.500000,265.066132,16143000
2013-03-06,350.500000,353.000000,346.000000,346.000000,263.921936,9676000
2013-03-07,346.000000,348.500000,344.000000,346.000000,263.921936,5970000
2013-03-08,346.500000,353.500000,346.500000,348.000000,265.447510,6786000
2013-03-11,352.000000,352.000000,349.000000,350.000000,266.973083,9062000
2013-03-12,350.000000,360.000000,349.000000,355.000000,270.786987,13112000
2013-03-13,358.000000,359.500000,352.000000,352.500000,268.880005,5903000
2013-03-14,352.500000,354.000000,343.000000,343.000000,261.633606,7212000
2013-03-15,348.000000,348.000000,341.500000,341.500000,260.489471,6163000
2013-03-18,341.000000,341.500000,338.500000,338.500000,258.201111,6392000
2013-03-19,343.500000,344.500000,339.000000,340.000000,259.345276,7260000
2013-03-20,340.000000,347.000000,338.000000,339.000000,258.582458,7925000
2013-03-21,342.000000,342.000000,332.000000,332.000000,253.243057,10937000
2013-03-22,334.000000,337.000000,333.000000,333.000000,254.005814,6201000
2013-03-25,335.500000,339.000000,332.000000,338.500000,258.201111,5198000
2013-03-26,340.000000,342.000000,338.000000,340.000000,259.345276,5158000
2013-03-27,341.500000,343.500000,341.000000,342.500000,261.252197,5664000
2013-03-28,345.000000,345.000000,339.000000,340.000000,259.345276,5660000
2013-03-29,344.500000,344.500000,340.500000,342.000000,260.870880,3555000
2013-04-01,342.000000,344.000000,340.500000,341.000000,260.108063,3338000
2013-04-02,342.500000,351.000000,341.500000,348.000000,265.447510,8420000
2013-04-03,350.000000,358.500000,349.000000,356.000000,271.549805,12078000
2013-04-08,351.000000,352.000000,346.000000,350.000000,266.973083,10124000
2013-04-09,351.000000,353.500000,349.000000,349.500000,266.591675,6903000
2013-04-10,353.000000,353.500000,349.000000,352.500000,268.880005,7309000
2013-04-11,354.000000,354.500000,349.500000,351.000000,267.735840,5133000
2013-04-12,351.000000,351.000000,345.500000,345.500000,263.540558,4285000
2013-04-15,345.000000,349.000000,337.000000,337.500000,257.438324,6059000
2013-04-16,336.000000,342.000000,335.500000,340.500000,259.726654,4887000
2013-04-17,341.000000,348.000000,338.500000,347.000000,264.684753,4595000
2013-04-18,346.000000,350.000000,343.500000,346.000000,263.921936,3336000
2013-04-19,349.000000,358.000000,349.000000,358.000000,273.075317,14659000
2013-04-22,361.000000,367.000000,361.000000,363.000000,276.889252,13071000
2013-04-23,365.000000,365.000000,358.000000,365.000000,278.414795,5330000
2013-04-24,368.000000,368.000000,363.000000,365.000000,278.414795,6322000
2013-04-25,364.000000,364.000000,360.500000,362.000000,276.126465,4791000
2013-04-26,361.000000,362.000000,355.000000,355.000000,270.786987,6500000
2013-04-29,357.000000,361.500000,355.500000,361.500000,275.745087,4349000
2013-04-30,363.000000,365.500000,360.000000,360.000000,274.600891,5423000
2013-05-02,362.000000,366.000000,354.000000,366.000000,279.177551,7608000
2013-05-03,367.500000,368.000000,363.500000,366.500000,279.558929,5917000
2013-05-06,369.000000,373.500000,369.000000,372.500000,284.135620,7906000
2013-05-07,375.500000,380.000000,368.500000,371.000000,282.991486,14252000
2013-05-08,373.500000,379.500000,373.500000,376.000000,286.805359,10314000
2013-05-09,380.000000,380.000000,374.000000,375.000000,286.042603,5609000
2013-05-10,375.000000,375.000000,367.500000,369.000000,281.465912,6830000
2013-05-13,366.500000,370.000000,366.500000,369.000000,281.465912,3754000
2013-05-14,370.500000,372.000000,367.000000,367.000000,279.940338,2868000
2013-05-15,367.000000,370.500000,366.000000,367.500000,280.321716,4185000
2013-05-16,370.000000,378.000000,370.000000,374.000000,285.279785,7909000
2013-05-17,377.000000,382.000000,377.000000,379.000000,289.093719,9423000
2013-05-20,380.000000,383.500000,378.500000,378.500000,288.712311,4775000
2013-05-21,380.000000,382.500000,376.000000,377.500000,287.949493,4778000
2013-05-22,382.500000,385.000000,380.000000,382.000000,291.382050,7835000
2013-05-23,377.000000,379.000000,370.000000,370.000000,282.228699,10652000
2013-05-24,370.000000,372.000000,359.000000,363.000000,276.889252,9839000
2013-05-27,362.500000,362.500000,358.000000,360.000000,274.600891,5089000
2013-05-28,360.000000,365.000000,360.000000,363.000000,276.889252,4459000
2013-05-29,365.500000,365.500000,362.500000,364.000000,277.652008,4188000
2013-05-30,364.000000,364.500000,359.000000,361.500000,275.745087,4781000
2013-05-31,366.000000,372.000000,363.000000,372.000000,283.754242,9805000
2013-06-03,368.000000,369.500000,365.000000,368.000000,280.703094,4472000
2013-06-04,370.500000,373.000000,369.000000,369.000000,281.465912,4964000
2013-06-05,371.000000,373.000000,364.500000,364.500000,278.033386,4757000
2013-06-06,364.500000,368.500000,363.500000,366.500000,279.558929,4591000
2013-06-07,372.000000,372.500000,366.500000,370.000000,282.228699,7080000
2013-06-10,375.000000,377.000000,372.000000,376.000000,286.805359,6216000
2013-06-11,373.500000,373.500000,366.000000,366.500000,279.558929,8348000
2013-06-13,362.500000,364.500000,360.000000,361.000000,275.363647,5936000
2013-06-14,364.000000,364.500000,351.000000,352.000000,268.498657,6777000
2013-06-17,353.000000,356.500000,350.000000,354.000000,270.024170,6028000
2013-06-18,354.000000,356.500000,351.000000,355.500000,271.168365,4694000
2013-06-19,357.500000,358.000000,351.500000,351.500000,268.117279,5578000
2013-06-20,346.000000,348.000000,341.500000,342.500000,261.252197,8083000
2013-06-21,333.000000,336.500000,320.500000,330.000000,251.717468,16306000
2013-06-24,325.000000,325.000000,308.500000,309.000000,235.699097,13220000
2013-06-25,309.000000,320.000000,302.000000,314.000000,239.512955,15348000
2013-06-26,323.000000,331.000000,321.000000,328.000000,250.191940,13416000
2013-06-27,330.000000,332.000000,324.000000,328.000000,250.191940,11882000
2013-06-28,329.000000,348.500000,329.000000,348.500000,265.828918,13758000
2013-07-01,342.000000,346.500000,339.500000,345.000000,263.159180,8110000
2013-07-02,348.000000,348.000000,338.500000,341.500000,260.489471,5872000
2013-07-03,348.500000,349.000000,335.500000,335.500000,255.912796,8213000
2013-07-04,335.500000,339.500000,330.000000,330.000000,251.717468,5709000
2013-07-05,336.000000,347.000000,334.000000,345.500000,263.540558,9011000
2013-07-08,349.000000,350.000000,343.500000,349.000000,266.210297,9452000
2013-07-09,352.000000,354.500000,350.000000,353.500000,269.642822,5136000
2013-07-10,355.000000,355.000000,349.000000,351.500000,268.117279,5279000
2013-07-11,354.500000,356.000000,350.000000,350.000000,266.973083,7091000
2013-07-12,351.000000,360.000000,349.500000,360.000000,274.600891,10846000
2013-07-15,360.000000,361.000000,356.500000,358.000000,273.075317,7165000
2013-07-16,352.000000,355.000000,349.500000,349.500000,273.466553,7279000
2013-07-17,344.000000,347.000000,340.000000,340.000000,266.033264,7593000
2013-07-18,337.000000,337.500000,328.000000,331.000000,258.991211,7742000
2013-07-19,323.000000,328.500000,315.000000,322.500000,252.340393,11123000
2013-07-22,329.000000,333.000000,324.500000,330.500000,258.600006,5415000
2013-07-23,334.000000,348.500000,334.000000,343.500000,268.771851,8789000
2013-07-24,348.000000,348.000000,344.000000,346.500000,271.119232,5539000
2013-07-25,346.500000,356.000000,343.500000,355.000000,277.770020,8415000
2013-07-26,358.000000,363.500000,354.500000,358.000000,280.117371,7524000
2013-07-29,361.500000,364.000000,358.500000,361.000000,282.464752,6120000
2013-07-30,361.000000,361.000000,352.000000,355.500000,278.161255,5946000
2013-07-31,357.000000,361.000000,354.000000,360.000000,281.682312,6499000
2013-08-01,363.500000,366.000000,355.500000,362.000000,283.247162,6824000
2013-08-02,366.000000,366.000000,360.000000,363.000000,284.029663,6256000
2013-08-05,365.000000,365.000000,357.000000,358.500000,280.508606,4965000
2013-08-06,355.000000,355.000000,348.000000,351.000000,274.640259,5465000
2013-08-07,352.000000,357.500000,349.000000,350.000000,273.857788,5974000
2013-08-08,357.000000,358.000000,353.000000,354.000000,276.987549,5014000
2013-08-09,353.500000,353.500000,348.500000,351.000000,274.640259,3974000
2013-08-12,355.000000,355.000000,351.000000,352.500000,275.813904,2631000
2013-08-13,358.000000,366.000000,356.000000,366.000000,286.376953,10176000
2013-08-14,366.000000,366.000000,361.000000,363.000000,284.029663,5124000
2013-08-15,360.000000,366.000000,358.000000,360.000000,281.682312,5612000
2013-08-16,360.000000,364.000000,359.000000,360.000000,281.682312,3843000
2013-08-19,365.000000,379.000000,364.000000,375.000000,293.419037,11064000
2013-08-20,375.000000,382.000000,368.500000,370.000000,289.506775,8948000
2013-08-22,372.500000,372.500000,367.000000,368.000000,287.941925,6374000
2013-08-23,373.000000,374.000000,367.000000,367.000000,287.159424,4123000
2013-08-26,375.000000,376.500000,367.500000,367.500000,287.550629,5709000
2013-08-27,370.500000,375.500000,367.500000,367.500000,287.550629,7217000
2013-08-28,366.000000,373.000000,366.000000,366.000000,286.376953,7159000
2013-08-29,368.000000,368.500000,359.000000,363.500000,284.420868,10285000
2013-08-30,365.000000,367.000000,360.000000,367.000000,287.159424,6695000
2013-09-02,366.000000,366.000000,358.000000,358.000000,280.117371,5924000
2013-09-03,362.000000,364.500000,360.500000,363.500000,284.420868,6067000
2013-09-04,362.500000,366.000000,362.000000,365.000000,285.594543,4016000
